date,day_of_week,total_trades,rsi_trades,ib_trades,mom_trades,winners,losers,win_rate,net_pnl,cumulative_pnl,max_open_positions,first_trade_time,last_trade_time,data_period
2020-10-06,Tuesday,11,5,1,5,3,8,27.3,673.26,964.98,3,2020-10-06 09:30:00,2020-10-06 15:45:00,2020-2021 (extended blind)
2020-10-07,Wednesday,1,1,0,0,0,1,0.0,-104.34,860.64,3,2020-10-07 13:45:00,2020-10-07 13:45:00,2020-2021 (extended blind)
2020-10-08,Thursday,4,1,1,2,1,3,25.0,-324.36,536.28,3,2020-10-08 09:45:00,2020-10-08 11:45:00,2020-2021 (extended blind)
2020-10-09,Friday,7,6,0,1,2,5,28.6,-181.38,354.90,3,2020-10-09 09:45:00,2020-10-09 12:15:00,2020-2021 (extended blind)
2020-10-12,Monday,14,10,1,3,4,10,28.6,1419.24,1774.14,3,2020-10-12 09:30:00,2020-10-12 14:30:00,2020-2021 (extended blind)
2020-10-13,Tuesday,4,1,0,3,0,4,0.0,-417.36,1356.78,3,2020-10-13 09:45:00,2020-10-13 14:00:00,2020-2021 (extended blind)
2020-10-14,Wednesday,6,2,1,3,1,5,16.7,-338.04,1018.74,3,2020-10-14 09:30:00,2020-10-14 12:30:00,2020-2021 (extended blind)
2020-10-15,Thursday,6,4,0,2,1,5,16.7,-270.54,748.20,3,2020-10-15 09:30:00,2020-10-15 15:30:00,2020-2021 (extended blind)
2020-10-16,Friday,7,4,0,3,1,6,14.3,-40.38,707.82,3,2020-10-16 09:45:00,2020-10-16 15:45:00,2020-2021 (extended blind)
2020-10-19,Monday,9,3,1,5,1,8,11.1,-279.06,428.76,3,2020-10-19 09:45:00,2020-10-19 15:45:00,2020-2021 (extended blind)
2020-10-20,Tuesday,7,3,1,3,1,6,14.3,7.62,436.38,3,2020-10-20 10:15:00,2020-10-20 15:15:00,2020-2021 (extended blind)
2020-10-21,Wednesday,6,1,0,5,1,5,16.7,-95.04,341.34,3,2020-10-21 09:30:00,2020-10-21 15:45:00,2020-2021 (extended blind)
2020-10-22,Thursday,5,1,1,3,2,3,40.0,978.30,1319.64,3,2020-10-22 09:45:00,2020-10-22 10:45:00,2020-2021 (extended blind)
2020-10-23,Friday,5,1,1,3,0,5,0.0,-551.70,767.94,3,2020-10-23 09:45:00,2020-10-23 12:30:00,2020-2021 (extended blind)
2020-10-26,Monday,11,7,1,3,3,8,27.3,431.76,1199.70,3,2020-10-26 09:30:00,2020-10-26 13:45:00,2020-2021 (extended blind)
2020-10-27,Tuesday,7,4,1,2,3,4,42.9,478.62,1678.32,3,2020-10-27 09:30:00,2020-10-27 15:45:00,2020-2021 (extended blind)
2020-10-28,Wednesday,10,7,0,3,2,8,20.0,-71.40,1606.92,3,2020-10-28 09:45:00,2020-10-28 13:15:00,2020-2021 (extended blind)
2020-10-29,Thursday,9,4,1,4,2,7,22.2,220.44,1827.36,3,2020-10-29 09:30:00,2020-10-29 15:30:00,2020-2021 (extended blind)
2020-10-30,Friday,9,6,0,3,4,5,44.4,1564.44,3391.80,3,2020-10-30 09:30:00,2020-10-30 14:45:00,2020-2021 (extended blind)
2020-11-02,Monday,7,4,1,2,2,5,28.6,619.62,4011.42,3,2020-11-02 09:30:00,2020-11-02 15:45:00,2020-2021 (extended blind)
2020-11-03,Tuesday,10,5,1,4,3,7,30.0,237.60,4249.02,3,2020-11-03 09:45:00,2020-11-03 15:30:00,2020-2021 (extended blind)
2020-11-04,Wednesday,11,7,1,3,2,9,18.2,-148.74,4100.28,3,2020-11-04 09:30:00,2020-11-04 12:45:00,2020-2021 (extended blind)
2020-11-05,Thursday,7,4,1,2,2,5,28.6,229.62,4329.90,3,2020-11-05 09:30:00,2020-11-05 15:00:00,2020-2021 (extended blind)
2020-11-06,Friday,5,1,0,4,0,5,0.0,-521.70,3808.20,3,2020-11-06 09:30:00,2020-11-06 15:45:00,2020-2021 (extended blind)
2020-11-09,Monday,8,4,0,4,1,7,12.5,-144.72,3663.48,3,2020-11-09 10:00:00,2020-11-09 15:30:00,2020-2021 (extended blind)
2020-11-10,Tuesday,7,4,0,3,2,5,28.6,649.62,4313.10,3,2020-11-10 09:30:00,2020-11-10 14:15:00,2020-2021 (extended blind)
2020-11-11,Wednesday,3,2,0,1,0,3,0.0,-313.02,4000.08,3,2020-11-11 09:45:00,2020-11-11 12:00:00,2020-2021 (extended blind)
2020-11-12,Thursday,9,3,1,5,0,9,0.0,-874.56,3125.52,3,2020-11-12 09:45:00,2020-11-12 13:30:00,2020-2021 (extended blind)
2020-11-13,Friday,5,2,0,3,1,4,20.0,168.30,3293.82,3,2020-11-13 09:45:00,2020-11-13 15:45:00,2020-2021 (extended blind)
2020-11-16,Monday,7,3,1,3,2,5,28.6,-218.88,3074.94,3,2020-11-16 09:45:00,2020-11-16 15:30:00,2020-2021 (extended blind)
2020-11-17,Tuesday,4,1,1,2,0,4,0.0,-390.36,2684.58,3,2020-11-17 09:30:00,2020-11-17 15:30:00,2020-2021 (extended blind)
2020-11-18,Wednesday,6,2,0,4,1,5,16.7,-258.54,2426.04,3,2020-11-18 09:30:00,2020-11-18 15:45:00,2020-2021 (extended blind)
2020-11-19,Thursday,4,2,1,1,3,1,75.0,475.14,2901.18,3,2020-11-19 09:30:00,2020-11-19 15:45:00,2020-2021 (extended blind)
2020-11-20,Friday,5,2,0,3,1,4,20.0,-361.20,2539.98,3,2020-11-20 10:30:00,2020-11-20 15:30:00,2020-2021 (extended blind)
2020-11-23,Monday,6,4,0,2,2,4,33.3,492.96,3032.94,3,2020-11-23 09:30:00,2020-11-23 15:15:00,2020-2021 (extended blind)
2020-11-24,Tuesday,10,7,1,2,3,7,30.0,-63.90,2969.04,3,2020-11-24 09:45:00,2020-11-24 15:30:00,2020-2021 (extended blind)
2020-11-25,Wednesday,5,4,0,1,2,3,40.0,-230.70,2738.34,3,2020-11-25 09:45:00,2020-11-25 15:15:00,2020-2021 (extended blind)
2020-11-26,Thursday,3,3,0,0,2,1,66.7,858.48,3596.82,3,2020-11-26 09:45:00,2020-11-26 12:45:00,2020-2021 (extended blind)
2020-11-27,Friday,4,3,0,1,2,2,50.0,349.14,3945.96,3,2020-11-27 09:45:00,2020-11-27 10:45:00,2020-2021 (extended blind)
2020-11-30,Monday,6,3,1,2,2,4,33.3,873.96,4819.92,3,2020-11-30 10:00:00,2020-11-30 15:00:00,2020-2021 (extended blind)
2020-12-01,Tuesday,10,7,1,2,2,8,20.0,-281.40,4538.52,3,2020-12-01 09:30:00,2020-12-01 14:15:00,2020-2021 (extended blind)
2020-12-02,Wednesday,3,1,1,1,2,1,66.7,694.98,5233.50,3,2020-12-02 09:30:00,2020-12-02 10:15:00,2020-2021 (extended blind)
2020-12-03,Thursday,5,2,0,3,1,4,20.0,-391.20,4842.30,3,2020-12-03 09:45:00,2020-12-03 15:45:00,2020-2021 (extended blind)
2020-12-04,Friday,4,0,1,3,1,3,25.0,59.64,4901.94,3,2020-12-04 10:00:00,2020-12-04 15:45:00,2020-2021 (extended blind)
2020-12-07,Monday,6,3,1,2,1,5,16.7,-438.54,4463.40,3,2020-12-07 09:45:00,2020-12-07 15:45:00,2020-2021 (extended blind)
2020-12-08,Tuesday,5,3,1,1,2,3,40.0,-287.70,4175.70,3,2020-12-08 09:45:00,2020-12-08 14:30:00,2020-2021 (extended blind)
2020-12-09,Wednesday,12,6,0,6,4,8,33.3,526.92,4702.62,3,2020-12-09 10:00:00,2020-12-09 15:30:00,2020-2021 (extended blind)
2020-12-10,Thursday,1,0,0,1,0,1,0.0,-104.34,4598.28,3,2020-12-10 09:30:00,2020-12-10 09:30:00,2020-2021 (extended blind)
2020-12-11,Friday,6,4,1,1,2,4,33.3,234.96,4833.24,3,2020-12-11 09:45:00,2020-12-11 14:45:00,2020-2021 (extended blind)
2020-12-14,Monday,7,4,1,2,2,5,28.6,399.12,5232.36,3,2020-12-14 09:30:00,2020-12-14 15:45:00,2020-2021 (extended blind)
2020-12-15,Tuesday,5,4,0,1,0,5,0.0,-521.70,4710.66,3,2020-12-15 09:30:00,2020-12-15 15:15:00,2020-2021 (extended blind)
2020-12-16,Wednesday,11,6,0,5,2,9,18.2,-222.24,4488.42,3,2020-12-16 09:30:00,2020-12-16 15:30:00,2020-2021 (extended blind)
2020-12-17,Thursday,5,1,0,4,2,3,40.0,-110.70,4377.72,3,2020-12-17 09:45:00,2020-12-17 15:45:00,2020-2021 (extended blind)
2020-12-18,Friday,7,4,1,2,4,3,57.1,345.12,4722.84,3,2020-12-18 09:30:00,2020-12-18 15:45:00,2020-2021 (extended blind)
2020-12-21,Monday,11,7,1,3,2,9,18.2,202.26,4925.10,3,2020-12-21 09:30:00,2020-12-21 14:45:00,2020-2021 (extended blind)
2020-12-22,Tuesday,6,2,1,3,1,5,16.7,-120.54,4804.56,3,2020-12-22 09:30:00,2020-12-22 11:45:00,2020-2021 (extended blind)
2020-12-23,Wednesday,4,1,1,2,1,3,25.0,-259.86,4544.70,3,2020-12-23 09:30:00,2020-12-23 13:15:00,2020-2021 (extended blind)
2020-12-24,Thursday,5,1,1,3,1,4,20.0,-341.70,4203.00,3,2020-12-24 09:30:00,2020-12-24 11:00:00,2020-2021 (extended blind)
2020-12-28,Monday,6,5,0,1,1,5,16.7,-192.54,4010.46,3,2020-12-28 09:45:00,2020-12-28 14:15:00,2020-2021 (extended blind)
2020-12-29,Tuesday,6,1,1,4,1,5,16.7,-353.04,3657.42,3,2020-12-29 09:45:00,2020-12-29 11:30:00,2020-2021 (extended blind)
2020-12-30,Wednesday,2,0,1,1,1,1,50.0,104.82,3762.24,3,2020-12-30 09:30:00,2020-12-30 10:15:00,2020-2021 (extended blind)
2020-12-31,Thursday,5,2,0,3,0,5,0.0,-521.70,3240.54,3,2020-12-31 09:30:00,2020-12-31 15:15:00,2020-2021 (extended blind)
2021-01-04,Monday,10,5,1,4,3,7,30.0,996.60,4237.14,3,2021-01-04 09:30:00,2021-01-04 12:30:00,2020-2021 (extended blind)
2021-01-05,Tuesday,5,4,0,1,2,3,40.0,415.80,4652.94,3,2021-01-05 09:45:00,2021-01-05 14:45:00,2020-2021 (extended blind)
2021-01-06,Wednesday,5,3,0,2,1,4,20.0,168.30,4821.24,3,2021-01-06 09:45:00,2021-01-06 15:30:00,2020-2021 (extended blind)
2021-01-07,Thursday,8,7,0,1,3,5,37.5,794.28,5615.52,3,2021-01-07 09:30:00,2021-01-07 15:45:00,2020-2021 (extended blind)
2021-01-08,Friday,8,3,1,4,1,7,12.5,-174.72,5440.80,3,2021-01-08 09:45:00,2021-01-08 13:45:00,2020-2021 (extended blind)
2021-01-11,Monday,6,3,1,2,0,6,0.0,-656.04,4784.76,3,2021-01-11 09:30:00,2021-01-11 15:30:00,2020-2021 (extended blind)
2021-01-12,Tuesday,3,1,0,2,1,2,33.3,376.98,5161.74,3,2021-01-12 10:00:00,2021-01-12 12:15:00,2020-2021 (extended blind)
2021-01-13,Wednesday,7,4,1,2,4,3,57.1,307.62,5469.36,3,2021-01-13 09:45:00,2021-01-13 14:15:00,2020-2021 (extended blind)
2021-01-14,Thursday,5,2,0,3,3,2,60.0,78.30,5547.66,3,2021-01-14 09:45:00,2021-01-14 15:30:00,2020-2021 (extended blind)
2021-01-15,Friday,10,5,0,5,2,8,20.0,104.10,5651.76,3,2021-01-15 09:30:00,2021-01-15 15:45:00,2020-2021 (extended blind)
2021-01-18,Monday,1,1,0,0,1,0,100.0,75.66,5727.42,3,2021-01-18 09:45:00,2021-01-18 09:45:00,2020-2021 (extended blind)
2021-01-19,Tuesday,9,7,1,1,1,8,11.1,-723.06,5004.36,3,2021-01-19 09:45:00,2021-01-19 15:15:00,2020-2021 (extended blind)
2021-01-20,Wednesday,14,10,1,3,0,14,0.0,-1490.76,3513.60,3,2021-01-20 09:45:00,2021-01-20 15:45:00,2020-2021 (extended blind)
2021-01-21,Thursday,5,3,1,1,2,3,40.0,274.80,3788.40,3,2021-01-21 10:00:00,2021-01-21 15:00:00,2020-2021 (extended blind)
2021-01-22,Friday,3,0,1,2,0,3,0.0,-343.02,3445.38,3,2021-01-22 10:00:00,2021-01-22 10:30:00,2020-2021 (extended blind)
2021-01-25,Monday,5,1,1,3,2,3,40.0,978.30,4423.68,3,2021-01-25 09:30:00,2021-01-25 12:30:00,2020-2021 (extended blind)
2021-01-26,Tuesday,2,0,0,2,0,2,0.0,-208.68,4215.00,3,2021-01-26 10:00:00,2021-01-26 10:30:00,2020-2021 (extended blind)
2021-01-27,Wednesday,9,6,0,3,5,4,55.6,2510.94,6725.94,3,2021-01-27 09:30:00,2021-01-27 15:45:00,2020-2021 (extended blind)
2021-01-28,Thursday,7,4,0,3,2,5,28.6,519.12,7245.06,3,2021-01-28 09:45:00,2021-01-28 15:30:00,2020-2021 (extended blind)
2021-01-29,Friday,10,5,0,5,1,9,10.0,-353.40,6891.66,3,2021-01-29 09:30:00,2021-01-29 13:00:00,2020-2021 (extended blind)
2021-02-01,Monday,6,5,0,1,0,6,0.0,-626.04,6265.62,3,2021-02-01 09:30:00,2021-02-01 13:30:00,2020-2021 (extended blind)
2021-02-02,Tuesday,9,7,1,1,2,7,22.2,-268.56,5997.06,3,2021-02-02 09:45:00,2021-02-02 13:45:00,2020-2021 (extended blind)
2021-02-03,Wednesday,5,2,0,3,1,4,20.0,168.30,6165.36,3,2021-02-03 10:00:00,2021-02-03 15:30:00,2020-2021 (extended blind)
2021-02-04,Thursday,8,6,1,1,1,7,12.5,-603.72,5561.64,3,2021-02-04 09:30:00,2021-02-04 15:45:00,2020-2021 (extended blind)
2021-02-05,Friday,9,4,1,4,1,8,11.1,-804.06,4757.58,3,2021-02-05 09:30:00,2021-02-05 15:30:00,2020-2021 (extended blind)
2021-02-08,Monday,5,2,0,3,1,4,20.0,-50.70,4706.88,3,2021-02-08 09:30:00,2021-02-08 11:45:00,2020-2021 (extended blind)
2021-02-09,Tuesday,6,3,1,2,2,4,33.3,41.46,4748.34,3,2021-02-09 09:30:00,2021-02-09 11:45:00,2020-2021 (extended blind)
2021-02-10,Wednesday,4,2,0,2,1,3,25.0,272.64,5020.98,3,2021-02-10 09:30:00,2021-02-10 14:45:00,2020-2021 (extended blind)
2021-02-11,Thursday,2,0,0,2,0,2,0.0,-208.68,4812.30,3,2021-02-11 10:45:00,2021-02-11 12:30:00,2020-2021 (extended blind)
2021-02-12,Friday,5,1,1,3,2,3,40.0,315.30,5127.60,3,2021-02-12 09:30:00,2021-02-12 15:45:00,2020-2021 (extended blind)
2021-02-15,Monday,3,3,0,0,1,2,33.3,-116.52,5011.08,3,2021-02-15 09:45:00,2021-02-15 12:45:00,2020-2021 (extended blind)
2021-02-16,Tuesday,6,2,1,3,2,4,33.3,351.96,5363.04,3,2021-02-16 09:45:00,2021-02-16 12:00:00,2020-2021 (extended blind)
2021-02-17,Wednesday,8,4,1,3,0,8,0.0,-864.72,4498.32,3,2021-02-17 09:30:00,2021-02-17 11:30:00,2020-2021 (extended blind)
2021-02-18,Thursday,9,6,1,2,1,8,11.1,-627.06,3871.26,3,2021-02-18 09:45:00,2021-02-18 15:30:00,2020-2021 (extended blind)
2021-02-19,Friday,8,4,1,3,4,4,50.0,389.28,4260.54,3,2021-02-19 09:45:00,2021-02-19 13:15:00,2020-2021 (extended blind)
2021-02-22,Monday,10,6,1,3,3,7,30.0,486.60,4747.14,3,2021-02-22 09:30:00,2021-02-22 15:45:00,2020-2021 (extended blind)
2021-02-23,Tuesday,7,4,0,3,3,4,42.9,1339.62,6086.76,3,2021-02-23 09:45:00,2021-02-23 15:15:00,2020-2021 (extended blind)
2021-02-24,Wednesday,4,2,0,2,1,3,25.0,-267.36,5819.40,3,2021-02-24 09:45:00,2021-02-24 13:45:00,2020-2021 (extended blind)
2021-02-25,Thursday,15,8,0,7,3,12,20.0,504.90,6324.30,3,2021-02-25 09:30:00,2021-02-25 15:30:00,2020-2021 (extended blind)
2021-02-26,Friday,3,0,0,3,1,2,33.3,376.98,6701.28,3,2021-02-26 09:30:00,2021-02-26 10:30:00,2020-2021 (extended blind)
2021-03-01,Monday,7,5,1,1,2,5,28.6,387.12,7088.40,3,2021-03-01 09:30:00,2021-03-01 14:45:00,2020-2021 (extended blind)
2021-03-02,Tuesday,7,4,0,3,4,3,57.1,1890.12,8978.52,3,2021-03-02 09:30:00,2021-03-02 15:45:00,2020-2021 (extended blind)
2021-03-03,Wednesday,12,9,0,3,2,10,16.7,127.92,9106.44,3,2021-03-03 09:45:00,2021-03-03 15:30:00,2020-2021 (extended blind)
2021-03-04,Thursday,12,5,0,7,3,9,25.0,817.92,9924.36,3,2021-03-04 09:30:00,2021-03-04 14:00:00,2020-2021 (extended blind)
2021-03-05,Friday,9,7,0,2,3,6,33.3,1130.94,11055.30,3,2021-03-05 09:45:00,2021-03-05 15:45:00,2020-2021 (extended blind)
2021-03-08,Monday,6,3,0,3,1,5,16.7,63.96,11119.26,3,2021-03-08 09:45:00,2021-03-08 15:15:00,2020-2021 (extended blind)
2021-03-09,Tuesday,8,7,0,1,1,7,12.5,-9.72,11109.54,3,2021-03-09 09:30:00,2021-03-09 13:45:00,2020-2021 (extended blind)
2021-03-10,Wednesday,5,0,1,4,1,4,20.0,-334.20,10775.34,3,2021-03-10 10:30:00,2021-03-10 13:15:00,2020-2021 (extended blind)
2021-03-11,Thursday,8,7,1,0,1,7,12.5,-701.22,10074.12,3,2021-03-11 09:45:00,2021-03-11 13:15:00,2020-2021 (extended blind)
2021-03-12,Friday,7,4,1,2,1,6,14.3,-4.38,10069.74,3,2021-03-12 09:45:00,2021-03-12 11:15:00,2020-2021 (extended blind)
2021-03-15,Monday,8,4,1,3,1,7,12.5,-174.72,9895.02,3,2021-03-15 10:00:00,2021-03-15 15:15:00,2020-2021 (extended blind)
2021-03-16,Tuesday,8,5,1,2,2,6,25.0,515.28,10410.30,3,2021-03-16 09:30:00,2021-03-16 14:30:00,2020-2021 (extended blind)
2021-03-17,Wednesday,12,6,1,5,1,11,8.3,-592.08,9818.22,3,2021-03-17 09:45:00,2021-03-17 15:15:00,2020-2021 (extended blind)
2021-03-18,Thursday,7,3,1,3,0,7,0.0,-760.38,9057.84,3,2021-03-18 10:15:00,2021-03-18 15:45:00,2020-2021 (extended blind)
2021-03-19,Friday,6,2,1,3,1,5,16.7,33.96,9091.80,3,2021-03-19 09:45:00,2021-03-19 11:30:00,2020-2021 (extended blind)
2021-03-22,Monday,10,8,1,1,4,6,40.0,1029.60,10121.40,3,2021-03-22 09:45:00,2021-03-22 14:15:00,2020-2021 (extended blind)
2021-03-23,Tuesday,9,3,1,5,0,9,0.0,-969.06,9152.34,3,2021-03-23 09:30:00,2021-03-23 15:45:00,2020-2021 (extended blind)
2021-03-24,Wednesday,7,5,0,2,2,5,28.6,181.62,9333.96,3,2021-03-24 09:30:00,2021-03-24 15:45:00,2020-2021 (extended blind)
2021-03-25,Thursday,9,4,1,4,1,8,11.1,-279.06,9054.90,3,2021-03-25 09:30:00,2021-03-25 11:45:00,2020-2021 (extended blind)
2021-03-26,Friday,5,2,1,2,1,4,20.0,-326.70,8728.20,3,2021-03-26 09:45:00,2021-03-26 14:15:00,2020-2021 (extended blind)
2021-03-29,Monday,4,2,0,2,1,3,25.0,272.64,9000.84,3,2021-03-29 09:30:00,2021-03-29 13:00:00,2020-2021 (extended blind)
2021-03-30,Tuesday,4,1,1,2,0,4,0.0,-447.36,8553.48,3,2021-03-30 09:45:00,2021-03-30 10:30:00,2020-2021 (extended blind)
2021-03-31,Wednesday,8,5,1,2,3,5,37.5,566.28,9119.76,3,2021-03-31 09:30:00,2021-03-31 12:45:00,2020-2021 (extended blind)
2021-04-01,Thursday,4,2,0,2,1,3,25.0,-138.36,8981.40,3,2021-04-01 09:30:00,2021-04-01 10:15:00,2020-2021 (extended blind)
2021-04-05,Monday,11,8,1,2,4,7,36.4,571.26,9552.66,3,2021-04-05 09:30:00,2021-04-05 14:45:00,2020-2021 (extended blind)
2021-04-06,Tuesday,7,3,0,4,4,3,57.1,807.12,10359.78,3,2021-04-06 09:30:00,2021-04-06 15:15:00,2020-2021 (extended blind)
2021-04-07,Wednesday,7,2,1,4,2,5,28.6,51.12,10410.90,3,2021-04-07 09:45:00,2021-04-07 15:30:00,2020-2021 (extended blind)
2021-04-08,Thursday,5,3,0,2,1,4,20.0,-323.70,10087.20,3,2021-04-08 09:30:00,2021-04-08 14:30:00,2020-2021 (extended blind)
2021-04-09,Friday,7,3,1,3,4,3,57.1,430.62,10517.82,3,2021-04-09 09:30:00,2021-04-09 15:45:00,2020-2021 (extended blind)
2021-04-12,Monday,6,1,1,4,2,4,33.3,311.46,10829.28,3,2021-04-12 09:45:00,2021-04-12 15:45:00,2020-2021 (extended blind)
2021-04-13,Tuesday,8,5,1,2,2,6,25.0,-359.22,10470.06,3,2021-04-13 09:45:00,2021-04-13 15:15:00,2020-2021 (extended blind)
2021-04-14,Wednesday,10,4,0,6,1,9,10.0,-791.40,9678.66,3,2021-04-14 10:00:00,2021-04-14 15:45:00,2020-2021 (extended blind)
2021-04-15,Thursday,6,4,0,2,0,6,0.0,-597.54,9081.12,3,2021-04-15 09:45:00,2021-04-15 15:45:00,2020-2021 (extended blind)
2021-04-16,Friday,1,0,0,1,0,1,0.0,-104.34,8976.78,3,2021-04-16 10:00:00,2021-04-16 10:00:00,2020-2021 (extended blind)
2021-04-19,Monday,10,5,1,4,3,7,30.0,611.10,9587.88,3,2021-04-19 10:00:00,2021-04-19 12:45:00,2020-2021 (extended blind)
2021-04-20,Tuesday,7,3,1,3,3,4,42.9,810.12,10398.00,3,2021-04-20 09:45:00,2021-04-20 13:30:00,2020-2021 (extended blind)
2021-04-21,Wednesday,6,1,1,4,1,5,16.7,-425.04,9972.96,3,2021-04-21 09:45:00,2021-04-21 15:45:00,2020-2021 (extended blind)
2021-04-22,Thursday,8,4,0,4,2,6,25.0,158.28,10131.24,3,2021-04-22 10:00:00,2021-04-22 15:15:00,2020-2021 (extended blind)
2021-04-23,Friday,7,6,0,1,1,6,14.3,-58.38,10072.86,3,2021-04-23 10:00:00,2021-04-23 15:00:00,2020-2021 (extended blind)
2021-04-26,Monday,6,3,0,3,2,4,33.3,180.96,10253.82,3,2021-04-26 09:30:00,2021-04-26 15:45:00,2020-2021 (extended blind)
2021-04-27,Tuesday,4,2,1,1,2,2,50.0,110.64,10364.46,3,2021-04-27 09:45:00,2021-04-27 10:45:00,2020-2021 (extended blind)
2021-04-28,Wednesday,9,3,1,5,1,8,11.1,-426.06,9938.40,3,2021-04-28 09:30:00,2021-04-28 15:15:00,2020-2021 (extended blind)
2021-04-29,Thursday,7,5,0,2,3,4,42.9,1180.62,11119.02,3,2021-04-29 09:45:00,2021-04-29 15:15:00,2020-2021 (extended blind)
2021-04-30,Friday,5,2,0,3,2,3,40.0,-2.70,11116.32,3,2021-04-30 09:45:00,2021-04-30 15:15:00,2020-2021 (extended blind)
2021-05-03,Monday,5,2,0,3,2,3,40.0,576.30,11692.62,3,2021-05-03 09:45:00,2021-05-03 11:15:00,2020-2021 (extended blind)
2021-05-04,Tuesday,9,7,0,2,3,6,33.3,527.94,12220.56,3,2021-05-04 09:45:00,2021-05-04 12:45:00,2020-2021 (extended blind)
2021-05-05,Wednesday,6,2,1,3,2,4,33.3,311.46,12532.02,3,2021-05-05 09:30:00,2021-05-05 15:15:00,2020-2021 (extended blind)
2021-05-06,Thursday,7,3,1,3,1,6,14.3,-70.38,12461.64,3,2021-05-06 09:45:00,2021-05-06 11:45:00,2020-2021 (extended blind)
2021-05-07,Friday,7,4,1,2,2,5,28.6,234.12,12695.76,3,2021-05-07 09:30:00,2021-05-07 11:15:00,2020-2021 (extended blind)
2021-05-10,Monday,9,7,0,2,3,6,33.3,287.94,12983.70,3,2021-05-10 09:45:00,2021-05-10 14:45:00,2020-2021 (extended blind)
2021-05-11,Tuesday,6,3,0,3,3,3,50.0,1443.96,14427.66,3,2021-05-11 09:30:00,2021-05-11 15:45:00,2020-2021 (extended blind)
2021-05-12,Wednesday,8,5,1,2,2,6,25.0,665.28,15092.94,3,2021-05-12 09:45:00,2021-05-12 12:00:00,2020-2021 (extended blind)
2021-05-13,Thursday,6,3,1,2,1,5,16.7,33.96,15126.90,3,2021-05-13 09:30:00,2021-05-13 11:00:00,2020-2021 (extended blind)
2021-05-14,Friday,9,9,0,0,0,9,0.0,-847.56,14279.34,3,2021-05-14 10:00:00,2021-05-14 15:15:00,2020-2021 (extended blind)
2021-05-17,Monday,8,5,1,2,1,7,12.5,-161.22,14118.12,3,2021-05-17 09:45:00,2021-05-17 13:45:00,2020-2021 (extended blind)
2021-05-18,Tuesday,7,5,0,2,1,6,14.3,-577.38,13540.74,3,2021-05-18 09:45:00,2021-05-18 14:45:00,2020-2021 (extended blind)
2021-05-19,Wednesday,8,2,0,6,1,7,12.5,-144.72,13396.02,3,2021-05-19 09:30:00,2021-05-19 15:15:00,2020-2021 (extended blind)
2021-05-20,Thursday,9,8,0,1,1,8,11.1,-168.06,13227.96,3,2021-05-20 09:30:00,2021-05-20 15:30:00,2020-2021 (extended blind)
2021-05-21,Friday,6,2,1,3,3,3,50.0,747.96,13975.92,3,2021-05-21 10:00:00,2021-05-21 12:00:00,2020-2021 (extended blind)
2021-05-24,Monday,9,7,1,1,2,7,22.2,-543.06,13432.86,3,2021-05-24 09:30:00,2021-05-24 14:45:00,2020-2021 (extended blind)
2021-05-25,Tuesday,3,0,1,2,0,3,0.0,-343.02,13089.84,3,2021-05-25 10:15:00,2021-05-25 11:30:00,2020-2021 (extended blind)
2021-05-26,Wednesday,4,2,0,2,1,3,25.0,-163.86,12925.98,3,2021-05-26 09:30:00,2021-05-26 12:15:00,2020-2021 (extended blind)
2021-05-27,Thursday,7,3,0,4,1,6,14.3,-175.38,12750.60,3,2021-05-27 09:30:00,2021-05-27 15:45:00,2020-2021 (extended blind)
2021-05-28,Friday,5,2,0,3,1,4,20.0,-208.20,12542.40,3,2021-05-28 09:30:00,2021-05-28 13:30:00,2020-2021 (extended blind)
2021-05-31,Monday,4,3,0,1,2,2,50.0,500.64,13043.04,3,2021-05-31 09:30:00,2021-05-31 12:30:00,2020-2021 (extended blind)
2021-06-01,Tuesday,5,1,1,3,1,4,20.0,213.30,13256.34,3,2021-06-01 09:45:00,2021-06-01 11:00:00,2020-2021 (extended blind)
2021-06-02,Wednesday,6,2,0,4,0,6,0.0,-572.04,12684.30,3,2021-06-02 09:30:00,2021-06-02 15:45:00,2020-2021 (extended blind)
2021-06-03,Thursday,3,1,0,2,1,2,33.3,376.98,13061.28,3,2021-06-03 09:45:00,2021-06-03 10:45:00,2020-2021 (extended blind)
2021-06-04,Friday,7,6,0,1,3,4,42.9,28.62,13089.90,3,2021-06-04 09:45:00,2021-06-04 14:00:00,2020-2021 (extended blind)
2021-06-07,Monday,7,3,0,4,0,7,0.0,-730.38,12359.52,3,2021-06-07 09:45:00,2021-06-07 15:30:00,2020-2021 (extended blind)
2021-06-08,Tuesday,5,1,1,3,2,3,40.0,418.80,12778.32,3,2021-06-08 09:30:00,2021-06-08 11:15:00,2020-2021 (extended blind)
2021-06-09,Wednesday,6,2,1,3,1,5,16.7,-351.54,12426.78,3,2021-06-09 09:45:00,2021-06-09 15:45:00,2020-2021 (extended blind)
2021-06-10,Thursday,5,3,0,2,3,2,60.0,1014.30,13441.08,3,2021-06-10 09:30:00,2021-06-10 14:00:00,2020-2021 (extended blind)
2021-06-11,Friday,3,2,0,1,1,2,33.3,-86.52,13354.56,3,2021-06-11 09:30:00,2021-06-11 14:45:00,2020-2021 (extended blind)
2021-06-14,Monday,8,4,1,3,3,5,37.5,-260.22,13094.34,3,2021-06-14 09:30:00,2021-06-14 15:45:00,2020-2021 (extended blind)
